compound_id,inchikey,molecule_chembl_ids,canonical_smiles,murcko_scaffold,pIC50,n_measurements,pIC50_iqr,document_year_min,document_year_max
TRAIN_00084,AJGBQGCTFZZUBM-KWBZCYDOSA-N,CHEMBL3891866,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1[C@@]21N=C(N)N(CC2CCO2)C1=O,O=C1N(CC2CCO2)C=NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,7.11,1,0.0,2014,2014
TRAIN_00085,AJGBQGCTFZZUBM-UHFFFAOYSA-N,CHEMBL3963016,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CC2CCO2)C1=O,O=C1N(CC2CCO2)C=NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,8.14,1,0.0,2015,2015
TRAIN_00086,AJLMEBVBHHQLGT-UHFFFAOYSA-N,CHEMBL2380812,CC1(C)Cc2cc(Cl)ccc2C(NC(Cc2cscc2-c2cc[nH]n2)C(=O)O)=N1,c1ccc2c(c1)CCN=C2NCCc1cscc1-c1cc[nH]n1,5.9,1,0.0,2013,2013
TRAIN_00087,AJPRRCFTXUILRU-RXJYLVDRSA-N,CHEMBL2347874,O=C(Nc1cc(Br)ccc1N1CCN(CCN2C(=O)c3ccccc3C2=O)CC1)c1cc2ccccc2o/c1=N\c1ccccc1,O=C(Nc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C2=O)CC1)c1cc2ccccc2oc1=Nc1ccccc1,7.01,1,0.0,2013,2013
TRAIN_00088,AJSWZVUYUZVZBK-GQWAEJPESA-N,CHEMBL3688704,C#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)cn1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cnccn1,8.25,1,0.0,2015,2015
TRAIN_00089,AJSWZVUYUZVZBK-PSGMQZRDSA-N,CHEMBL3688705,C#CCOc1cnc(C(=O)Nc2ccc(Cl)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1cnccn1,5.32,1,0.0,2015,2015
TRAIN_00090,AJTLYZUBENANLT-UHFFFAOYSA-N,CHEMBL3703219,NC1=NC2(CO1)c1cc(Br)ccc1OC(CCC(F)(F)F)C21COC1,C1=NC2(CO1)c1ccccc1OCC21COC1,4.54,2,0.18,2015,2015
TRAIN_00091,AJUQOSZFBOVETL-UHFFFAOYSA-N,CHEMBL3707021,COc1ccc2c(c1)CCC2(Cc1ccc(C(F)(F)F)cc1)c1cn(C)c(N)n1,c1ccc(CC2(c3c[nH]cn3)CCc3ccccc32)cc1,6.46,1,0.0,2009,2009
TRAIN_00092,AJVQSIIGUPEAOP-YTCPBCGMSA-N,CHEMBL260621,CC(C)(C)c1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@@H]2CN(Cc3cc(F)cc(F)c3)C(=O)N2)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)C1CN(Cc2ccccc2)C(=O)N1,6.82,1,0.0,2008,2008
TRAIN_00093,AKGVZGCCTXKDCG-URKNILKWSA-N,CHEMBL3688615,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(OCF)cn3)ccc2Cl)[C@H]2C[C@H]2O1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.0,1,0.0,2015,2015
TRAIN_00094,AKIOKNCWTMXBTE-XSJQRQGXSA-N,CHEMBL1165427,CC1=C(C(=O)NOCc2ccccc2)C(C)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)=C(C)N1CC(=O)OC(C)C,O=C(NOCc1ccccc1)C1=CNC=C(C(=O)NC(CCNC2CC2)Cc2ccccc2)C1,5.05,1,0.0,2010,2010
TRAIN_00095,AKKRZBQIPILXBF-JHOUSYSJSA-N,CHEMBL595065,CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCNc3cc(cc(N4C=COC4)c3)C(=O)N2)c1,O=C1NC(CCNCc2ccccc2)Cc2cccc(c2)OCCCCNc2cc1cc(N1C=COC1)c2,7.72,1,0.0,2010,2010
TRAIN_00096,AKLATASKTPLNJX-UHFFFAOYSA-N,CHEMBL3642624,CC1(c2cccc(C(=O)Nc3ccc(Cl)cn3)c2)CCSC(N)=N1,O=C(Nc1ccccn1)c1cccc(C2CCSC=N2)c1,5.82,1,0.0,2014,2014
TRAIN_00097,AKPBLEPQPPQCKV-UHFFFAOYSA-N,CHEMBL602233,COC(=O)CCc1c(OC)cc2occc2c1OCC=C(C)C,c1ccc2occc2c1,4.79,1,0.0,2010,2010
TRAIN_00098,AKPKNEUYQSSFLE-MDZRGWNJSA-N,CHEMBL3357663,NC1=N[C@@]2(CS1)c1cc(-c3cccnc3F)ccc1O[C@@H]1CCCO[C@H]12,C1=NC2(CS1)c1cc(-c3cccnc3)ccc1OC1CCCOC12,6.175,2,0.085,2014,2014
TRAIN_00099,AKQCEODAEGEBAE-IOHHAYIISA-N,CHEMBL3688657,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)O[C@@H]4C[C@@H]43)c2)c(Cl)c1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.47,1,0.0,2015,2015
TRAIN_00100,AKXWFJBTAJOEAX-BZMINTDKSA-N,CHEMBL3986110,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CCC(=O)OC(C)C)C1=O,O=C1NC=NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,7.68,1,0.0,2014,2014
TRAIN_00101,ALCLTLZWLVVXCX-YCELRVBUSA-N,CHEMBL3654232,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ncc(F)cn3)C[C@H]2CS1,C1=NC2(c3ccccc3)COC(c3ncccn3)CC2CS1,6.79,1,0.0,2015,2015
TRAIN_00102,ALCMEGWPPBQUES-MHZLTWQESA-N,CHEMBL1208905,COc1ccc([C@@H]2CC(=O)c3c(cc(OC)c(C)c3O)O2)cc1-c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc12,O=C1CC(c2cccc(-c3cccc4c(=O)cc(-c5ccccc5)oc34)c2)Oc2ccccc21,6.46,1,0.0,2010,2010
TRAIN_00103,ALDJXOMRVJRQQK-KKUQBAQOSA-N,CHEMBL259083,O=C(N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC(F)(F)F)c1)[C@@H]1CN(Cc2ccccc2)C(=O)N1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)C1CN(Cc2ccccc2)C(=O)N1,4.68,1,0.0,2008,2008
TRAIN_00104,ALDRVRZUYXXEDQ-DMFHDPHMSA-N,CHEMBL3597550,CCOC(=O)C1(c2ccccc2)CCN(CCCCCOc2ccc3c(c2)C(=O)/C(=C/c2ccc(CN(C)Cc4ccccc4)cc2)C3)CC1,O=C1C(=Cc2ccc(CNCc3ccccc3)cc2)Cc2ccc(OCCCCCN3CCC(c4ccccc4)CC3)cc21,5.08,1,0.0,2015,2015
TRAIN_00105,ALIDVRWRXLUICR-ORAYPTAESA-N,CHEMBL3640279,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3cccc(Cl)c3)C2)nc(C)c1F,O=C1NC=NC2(c3ccccc3)CN(c3ncccn3)CC12,6.75,1,0.0,2013,2013
TRAIN_00106,ALKHFUPBQSAGMS-CRAIPNDOSA-N,CHEMBL2347205,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@H]1F,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,6.965,2,0.605,2013,2013
TRAIN_00107,ALKHFUPBQSAGMS-MAUKXSAKSA-N,CHEMBL2347204,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1F,O=C(Nc1cccc(C2CCOC=N2)c1)c1ccccn1,8.275,2,0.725,2013,2013
TRAIN_00108,ALRNPPMJSNVXIC-NLSFWIRASA-N,CHEMBL4113931,CN1C(=O)[C@]2(N=C1N)c1cc(C#CC3CC3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,O=C1NC=NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,8.62,1,0.0,2015,2015
TRAIN_00109,ALRNPPMJSNVXIC-RTFZILSDSA-N,CHEMBL3904430,CN1C(=O)[C@@]2(N=C1N)c1cc(C#CC3CC3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,O=C1NC=NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,6.53,1,0.0,2015,2015
TRAIN_00110,ALRNPPMJSNVXIC-UHFFFAOYSA-N,CHEMBL3973849,CN1C(=O)C2(N=C1N)c1cc(C#CC3CC3)ccc1CC21CCC(OC(F)F)CC1,O=C1NC=NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,8.08,1,0.0,2015,2015
TRAIN_00111,AMAMHDYGHUPWNL-BLEPWVTGSA-N,CHEMBL271249,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2ccccc2)C1,O=C(NC(Cc1ccccc1)CC1CC(OCc2ccccc2)CN1)C1CC(=O)N(Cc2ccccc2)C1,6.54,1,0.0,2008,2008
TRAIN_00112,AMEOCKPYHSSHSL-IZZNHLLZSA-N,CHEMBL1208935,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)CO)c2)CCCCC1,c1ccc(CCCCNC2(c3ccccc3)CCCCC2)cc1,6.58,1,0.0,2010,2010
TRAIN_00113,AMESWUXBYLEHJV-UHFFFAOYSA-N,CHEMBL3653700,CC1=NC2(CC3(CCCOC3)Oc3ccc(-c4ccc(F)c(Cl)c4)cc32)N=C1N,C1=NC2(CC3(CCCOC3)Oc3ccc(-c4ccccc4)cc32)N=C1,6.79,2,0.04,2014,2014
TRAIN_00114,AMHTVOUZASNVCQ-UHFFFAOYSA-N,CHEMBL565914,NC1=NC(c2ccc(OC(F)(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCCCCN12,C1=NC(c2ccccc2)(c2cccc(-c3cccnc3)c2)C2=NCCCCN12,7.1,1,0.0,2009,2009
TRAIN_00115,AMLMIHYWWUTQAK-CVWZLOPKSA-N,CHEMBL1163401,CCCC1C(C(=O)NOCc2ccccc2)=C(C)N(S(C)(=O)=O)C(C)=C1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC1,O=C(NOCc1ccccc1)C1=CNC=C(C(=O)NC(CCNC2CC2)Cc2ccccc2)C1,5.09,1,0.0,2010,2010
TRAIN_00116,AMLMNJLUYMKORW-MXYFDVTLSA-N,CHEMBL1097354,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)C3CC3)CCN2)c1,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)C2CC2)CCN1)c1cccc(C(=O)N2CCCC2)c1,7.0,1,0.0,2010,2010
TRAIN_00117,AMOKELNCOZWYQG-SFHVURJKSA-N,CHEMBL3653423,Cc1cc(Br)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)COCC(N)=N2)c1,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,7.82,1,0.0,2014,2014
TRAIN_00118,AMOKELNCOZWYQG-UHFFFAOYSA-N,CHEMBL3653422,Cc1cc(Br)cnc1C(=O)Nc1ccc(F)c(C2(CF)COCC(N)=N2)c1,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,7.41,1,0.0,2014,2014
TRAIN_00119,AMQPJZMLPSZGED-UHFFFAOYSA-N,CHEMBL3650843,NC1=NC2(COC1)c1cc(-c3cncnc3)ccc1OCC21CC1,C1=NC2(COC1)c1cc(-c3cncnc3)ccc1OCC21CC1,5.92,1,0.0,2015,2015
TRAIN_00120,AMTGOMSZZWMQTI-GACBUXOZSA-N,CHEMBL311262,CC(C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)(C)O,O=C(CCCCCC1CCCCC1)NCC(=O)NCC(=O)NCCc1ccccc1,7.31,1,0.0,2004,2004
TRAIN_00121,AMVDNFIQANYLEW-LOSJGSFVSA-N,CHEMBL561021,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N2CCCCS2(=O)=O)c1,O=C(NC(CCNC1CC1)Cc1ccccc1)c1cccc(N2CCCCS2(=O)=O)c1,6.92,1,0.0,2009,2009
TRAIN_00122,AMYWYRFRJYJRAM-UHFFFAOYSA-N,CHEMBL1824140,CN1C(=O)C(c2cccc(-c3cncnc3)c2)(c2cnn(CCC(C)(C)C)c2)N=C1N,O=C1NC=NC1(c1cn[nH]c1)c1cccc(-c2cncnc2)c1,7.7,1,0.0,2011,2011
TRAIN_00123,ANBUSERKTHLJHR-IBGZPJMESA-N,CHEMBL3653490,C#CCOc1cnc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)cn1,O=C(Nc1cccc(C2COCC=N2)c1)c1cnccn1,8.52,1,0.0,2014,2014
TRAIN_00124,ANMFEOXBXPWDED-DEOSSOPVSA-N,CHEMBL3354701,CC1(COc2ccc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cncnc4)ccc2O3)COC1,C1=NC2(CO1)c1cc(OCC3COC3)ccc1Oc1ccc(-c3cncnc3)cc12,8.075,2,0.075,2014,2014
TRAIN_00125,ANSZCQRIRIGXEN-UHFFFAOYSA-N,CHEMBL2059593,OC(CSc1ccccc1Cl)Cn1c2c(c3ccccc31)CCCC2,c1ccc(SCCCn2c3c(c4ccccc42)CCCC3)cc1,5.08,1,0.0,2012,2012
TRAIN_00126,ANUKTVLUWWAZSN-SWLSCSKDSA-N,CHEMBL3680881,C[C@]1(c2cc(NC(=O)c3cncs3)ccc2F)N=C(N)OC[C@@H]1F,O=C(Nc1cccc(C2CCOC=N2)c1)c1cncs1,6.6,1,0.0,2014,2014
TRAIN_00127,ANZORHSSNYTZOP-URLMMPGGSA-N,CHEMBL252656,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2)cc(N2CCCC2=O)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1cccc(N2CCCC2=O)c1,7.37,1,0.0,2008,2008
TRAIN_00128,ANZUTVZXPALJDX-INIZCTEOSA-N,CHEMBL3670328,C[C@@]1(c2cc(NC(=O)c3ncc(Br)cn3)ccc2F)C=CSC(N)=N1,O=C(Nc1cccc(C2C=CSC=N2)c1)c1ncccn1,7.62,1,0.0,2014,2014
TRAIN_00129,AOGBXAFIKRFUPJ-UHFFFAOYSA-N,CHEMBL1824354,CN1C(=O)C(c2ccsc2)(c2cccc(-c3cccnc3)c2)N=C1N,O=C1NC=NC1(c1ccsc1)c1cccc(-c2cccnc2)c1,7.22,1,0.0,2011,2011
TRAIN_00130,AOHCVFKYUINLAB-BVOUXSJDSA-N,CHEMBL560711,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(C(C)O)cc(N(C)S(C)(=O)=O)c2)c1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)c1ccccc1,7.14,2,0.23,2009,2009
TRAIN_00131,AOHYTTMQYWIGBI-UHFFFAOYSA-N,CHEMBL3703295,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CCC1,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OCC21CCC1,5.12,1,0.0,2015,2015
TRAIN_00132,AOIJYHFJBXMXBN-KRWDZBQOSA-N,CHEMBL3653449,NC1=N[C@@](c2cc(NC(=O)c3cnc(C(F)F)cn3)ccc2F)(C(F)F)COC1,O=C(Nc1cccc(C2COCC=N2)c1)c1cnccn1,6.7,1,0.0,2014,2014
TRAIN_00133,AOJLTSHEKDBULR-UHFFFAOYSA-N,CHEMBL404897,N/C(=N/C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)NCCCCO,c1ccc(-c2ccc(C34CC5CC(CC(C5)C3)C4)[nH]2)cc1,6.59,1,0.0,2008,2008
TRAIN_00134,AOMWCAMPIOUYDM-UHFFFAOYSA-N,CHEMBL1269610,COc1ccc(OC)c(NC(=O)CSc2nc3ccc(Nc4nc(N5CCCCC5)nc(N5CCCCC5)n4)cc3s2)c1,O=C(CSc1nc2ccc(Nc3nc(N4CCCCC4)nc(N4CCCCC4)n3)cc2s1)Nc1ccccc1,4.75,1,0.0,2010,2010
TRAIN_00135,AOQDELDVXVGZSZ-GQTPQPSSSA-N,CHEMBL454795,CCCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)[C@@H](CC)C1=O,O=C1CC(C(=O)NC(Cc2ccccc2)CC2NCCN(Cc3ccccc3)C2=O)CN1,7.57,2,0.95,2008,2008
TRAIN_00136,AORINRZTSWKVOX-UHFFFAOYSA-N,CHEMBL3650757,NC1=NC2(CO1)c1cc(-c3cccc(F)c3)ccc1OC1(CCC1)C21COC1,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1OC1(CCC1)C21COC1,5.64,1,0.0,2015,2015
TRAIN_00137,AOUYERQDQWXFRI-DOTOQJQBSA-N,CHEMBL3670908,C[C@]1(c2cc(NC3CCOCC3)ccc2F)N=C(N)COC[C@@H]1F,C1=NC(c2cccc(NC3CCOCC3)c2)CCOC1,5.62,1,0.0,2014,2014
TRAIN_00138,AOVGTKMDLMZYPT-VWLOTQADSA-N,CHEMBL3355143,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1c(F)cc(-c3ccccn3)cc12,C1=NC2(CO1)c1cc(-c3cccnc3)ccc1Oc1ccc(-c3ccccn3)cc12,7.92,1,0.0,2014,2014
TRAIN_00139,AOYMLWXPLJHCEL-UHFFFAOYSA-N,CHEMBL3586130,Cl.NC1=NC2CCC(NC(=O)c3cccc(Cl)c3)CC2CS1,O=C(NC1CCC2N=CSCC2C1)c1ccccc1,5.74,1,0.0,2015,2015
TRAIN_00140,AOZHXTNUDVESGL-GEDNVKPRSA-N,CHEMBL3688730,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C(F)F)N=C(N)O[C@@H]4C[C@@H]43)c2)c(F)c1,O=C(Nc1cccc(C2N=COC3CC32)c1)c1ccccn1,7.38,1,0.0,2015,2015
TRAIN_00141,AOZVUBOFLFKDDG-KSVBBAIVSA-N,CHEMBL3923021,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#N)cc1C21N=C(N)N(C)O1,C1=NC2(ON1)c1ccccc1CC21CCCCC1,6.8,1,0.0,2014,2014
TRAIN_00142,APHMMXANWQGNRL-UHFFFAOYSA-N,CHEMBL3703242,Cc1cc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)CO3)ccn1,C1=NC2(CO1)c1cc(-c3ccncc3)ccc1OCC21COC1,4.26,1,0.0,2015,2015
TRAIN_00143,APLGTNIWHISFNN-UHFFFAOYSA-N,CHEMBL1824345,CN1C(=O)C(c2cccc(-c3cccnc3F)c2)(c2cnn(C3CCCC3)c2)N=C1N,O=C1NC=NC1(c1cccc(-c2cccnc2)c1)c1cnn(C2CCCC2)c1,7.7,1,0.0,2011,2011
TRAIN_00144,APLQMRZTRIZQPN-ABKFLVSBSA-N,CHEMBL1163407,CC1=C(C(=O)NOCc2ccccc2)C(c2ccccc2)C(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)=C(C)N1S(C)(=O)=O,O=C(NOCc1ccccc1)C1=CNC=C(C(=O)NC(CCNC2CC2)Cc2ccccc2)C1c1ccccc1,4.67,1,0.0,2010,2010
TRAIN_00145,APMDRJOSPMXZBV-UHFFFAOYSA-N,CHEMBL3703209,NC1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC1(CCC1)C21COC1,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1OC1(CCC1)C21COC1,5.81,1,0.0,2015,2015
TRAIN_00146,APOPWCCKNBZDGX-KRWDZBQOSA-N,CHEMBL3670307,Cc1cc(C(=O)Nc2ccc(F)c([C@]3(C)C=CSC(N)=N3)c2)n(C)n1,O=C(Nc1cccc(C2C=CSC=N2)c1)c1ccn[nH]1,7.02,1,0.0,2014,2014
TRAIN_00147,APOYKHBRRMBQBD-UHFFFAOYSA-N,CHEMBL3326704,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,4.76,1,0.0,2014,2014
TRAIN_00148,APOZTQUORSVVBZ-UHFFFAOYSA-N,CHEMBL3968144,COCCCN1C(=O)C2(N=C1N)c1cc(CCC3CC3)ccc1CC21CCC(OC)CC1,O=C1NC=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,8.13,1,0.0,2015,2015
TRAIN_00149,APQJBIJMGKMXAX-NLFSCDDMSA-N,CHEMBL491265,CCCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCN(Cc3ccccc3)C2=O)CC1=O,O=C1CC(C(=O)NC(Cc2ccccc2)CC2NCN(Cc3ccccc3)C2=O)CN1,5.76,2,1.09,2008,2008
TRAIN_00150,APTGNANQHRPHDT-HMMMRCIUSA-N,CHEMBL1097348,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3ccccc3)CCN2)c1,O=C(NC(Cc1ccccc1)CC1CN(S(=O)(=O)c2ccccc2)CCN1)c1cccc(C(=O)N2CCCC2)c1,7.89,1,0.0,2010,2010
TRAIN_00151,APXCHRRPLFZFMP-IXBGWNDUSA-N,CHEMBL3422237,Cc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,C1=NC2(c3ccccc3)COC(c3ccno3)CC2CS1,7.815,2,0.705,2015,2015
TRAIN_00152,APXCHRRPLFZFMP-WETSXSAHSA-N,CHEMBL3261057,Cc1cc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,C1=NC2(c3ccccc3)COC(c3ccno3)CC2CS1,7.23,1,0.0,2015,2015
TRAIN_00153,APXUEAJLCFPGBO-UHFFFAOYSA-N,CHEMBL2059611,CCc1ccccc1SCC(O)Cn1c(-c2ccccc2)cc2ccccc21,c1ccc(SCCCn2c(-c3ccccc3)cc3ccccc32)cc1,4.99,1,0.0,2012,2012
TRAIN_00154,APYZHABPRFFPDY-UHFFFAOYSA-N,CHEMBL3913966,COC1CCC2(CC1)Cc1ccc(-c3cnccn3)cc1C21N=C(N)N(C)O1,C1=NC2(ON1)c1cc(-c3cnccn3)ccc1CC21CCCCC1,7.63,1,0.0,2015,2015
TRAIN_00155,AQHOTHAHFTXYGX-UHFFFAOYSA-N,CHEMBL2059624,OC(COc1ccc(Cc2ccccc2)cc1)CSc1ccccc1Cl,c1ccc(Cc2ccc(OCCCSc3ccccc3)cc2)cc1,5.02,1,0.0,2012,2012
TRAIN_00156,AQINWKNBOMUQAG-KMALPESCSA-N,CHEMBL52961,CO[C@](C)(C(=O)NC(CC(C)C)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C)c1ccccc1,O=C(CCCNC(=O)Cc1ccccc1)NCC(=O)NCC(=O)NCC(=O)NCCc1ccccc1,4.39,1,0.0,2003,2003
TRAIN_00157,AQKMASIJQXIOKJ-UHFFFAOYSA-N,CHEMBL2177307,NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,C1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,6.67,2,0.37,2012,2012
TRAIN_00158,AQMDTMDYMXRAFN-UHFFFAOYSA-N,CHEMBL595302,CCCC(=O)Nc1cccc(C2(C3CCCCC3)N=C(N)N(C)C2=O)c1,O=C1NC=NC1(c1ccccc1)C1CCCCC1,5.54,1,0.0,2010,2010
TRAIN_00159,AQPOMRPIMCWGED-SCRAKJMHSA-N,CHEMBL3934938,CO[C@H]1CC[C@]2(CC1)Cc1ccc(CCC(C)C)cc1C21N=C(N)N(CC(F)F)C1=O,O=C1NC=NC12c1ccccc1CC21CCCCC1,8.05,1,0.0,2014,2014
TRAIN_00160,AQRMTQRMYHBJHU-UHFFFAOYSA-N,CHEMBL1093121,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CCC3)cc2)n1,O=C(NC1CCC1)c1ccc(-c2ccc(-c3ccccc3)n2Cc2ccccn2)cc1,5.47,1,0.0,2010,2010
TRAIN_00161,AQSJGWGIUVUFFB-UHFFFAOYSA-N,CHEMBL3965440,CC(C)N1C(=O)C2(N=C1N)c1cc(-c3cncc(F)c3)ccc1CC21CCC(OC(F)F)CC1,O=C1NC=NC12c1cc(-c3cccnc3)ccc1CC21CCCCC1,7.83,1,0.0,2015,2015
TRAIN_00162,AQVQJKSMBFXSEE-PFCVTPPASA-N,CHEMBL1927636,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(=O)O)C(C)C)[C@@H](O)C[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C(C)C,c1ccccc1,6.78,1,0.0,2011,2011
TRAIN_00163,ARGRGNPDEVFUBI-QGHYKFKQSA-N,CHEMBL3672437,COCOc1cccc(O)c1/C=C/C(=O)CC(=O)/C=C/c1ccc(O)c(OC)c1,O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,5.965,2,0.045,2015,2015
TRAIN_00164,ARHPARISSZVWOE-GVEPQBHGSA-N,CHEMBL312277,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,O=C(CCCCCc1ccccc1)NCC(=O)NCc1ccccc1,7.55,1,0.0,2004,2004
TRAIN_00165,ARMMLECMIRGCII-UHFFFAOYSA-N,CHEMBL1163651,CSc1ccc(C(O)C(CO)NC(=O)c2cc3c(n(-c4ccc(Cl)cc4)c2=O)CC(C)(C)CC3=O)cc1,O=C1CCCc2c1cc(C(=O)NCCc1ccccc1)c(=O)n2-c1ccccc1,4.0,1,0.0,2010,2010
TRAIN_00166,ARMYNVLQTGPDFO-KRWDZBQOSA-N,CHEMBL3645151,CSc1ccc(C(=O)Nc2ccc(F)c([C@]3(C)CCSC(N)=N3)c2)s1,O=C(Nc1cccc(C2CCSC=N2)c1)c1cccs1,6.85,1,0.0,2013,2013
