compound_id,inchikey,molecule_chembl_ids,canonical_smiles,murcko_scaffold,n_measurements,pIC50_iqr,document_year_min,document_year_max,scaffold_novel
EXT_00443,GWEZIKZYIWTLEB-ANUQTDGMSA-N,CHEMBL5959464,N#Cc1ccc(/C(F)=C/c2ccc(F)c([C@]34CO[C@H](CF)[C@H]3CSC(N)=N4)c2)nc1,C(=Cc1ccccn1)c1cccc(C23COCC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_00444,GWEZIKZYIWTLEB-WJDPGPTFSA-N,CHEMBL5746038,N#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]34CO[C@@H](CF)[C@@H]3CSC(N)=N4)c2)nc1,C(=Cc1ccccn1)c1cccc(C23COCC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_00446,GXIAISRUEUDWOT-BLWXERESSA-N,CHEMBL4217023,COc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cc1,O=C(Nc1csc(C23COCCC2CSC=N3)n1)c1ccccc1,2,2.235,2018,2018,1
EXT_00447,GXLKQUWFCPVUFB-GFLLXWSHSA-N,CHEMBL5856520,Cc1noc(COc2cnc(/C(F)=C/c3ccc(F)c([C@]4(C)CS(=O)(=O)C(C)(C)C(N)=N4)c3)cn2)n1,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCc4ncno4)cn3)c2)C1,2,0.11,2021,2021,1
EXT_00448,GYISSNTWJQZCHG-AJQTZOPKSA-N,CHEMBL5427012,CCCN1CCCCc2cccc(c2)C[C@@H]([C@H](O)CNC(C)(C)c2cccc(OC)c2)NC(=O)c2cccc(c2)C1=O,O=C1NCCCCc2cccc(c2)CC(CCNCc2ccccc2)NC(=O)c2cccc1c2,1,0.0,2023,2023,1
EXT_00450,GYWRUGZECHJSKQ-BQLJKHBWSA-N,CHEMBL5768167,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ncc(C#N)cn3)ccc1F)N=C(N)S2,C(=Cc1ncccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00451,GZGCQOBTRUVMOI-UHFFFAOYSA-N,CHEMBL4752715,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)c(F)c1,c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,1,0.0,2020,2020,1
EXT_00452,GZOBJDKSMWPUCB-PJHMGBBRSA-N,CHEMBL5907456,C#CCOc1cnc(/C(F)=C/c2cnc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)O)C[C@H]43)c2)cn1,C(=Cc1cnccn1)c1cncc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00453,HAJZMHJFOROAIK-UHFFFAOYSA-N,CHEMBL5423316,CN(CCOCCN1c2ccccc2Sc2ccccc21)C(CCN)C(=O)NCc1ccc(Cl)cc1,O=C(CNCCOCCN1c2ccccc2Sc2ccccc21)NCc1ccccc1,1,0.0,2023,2023,1
EXT_00455,HASUWNAFLUMMFI-UHFFFAOYSA-N,CHEMBL122899,O=c1[nH]c(=O)c2cc[nH]c2[nH]1,O=c1[nH]c(=O)c2cc[nH]c2[nH]1,1,0.0,2019,2019,1
EXT_00456,HBSRNRPUDBWLBP-AVBTWRTFSA-N,CHEMBL5886665,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(OC(F)F)cn3)ccc2F)[C@H]2COCC[C@H]2O1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1ccccn1,1,0.0,2023,2023,1
EXT_00457,HBVHTZZGQKAVEJ-UHFFFAOYSA-N,CHEMBL5940574,CC#Cc1cc(C2(c3ccc(OC(F)F)c(C)c3)N=C(N)N(C)C2=O)ccn1,O=C1NC=NC1(c1ccccc1)c1ccncc1,1,0.0,2021,2021,0
EXT_00458,HCMDTJKJOPROCK-XSFVSMFZSA-N,CHEMBL4763376,Cc1cccc(/C=N/NC(=O)N2CCN(c3ccccn3)CC2)c1,O=C(NN=Cc1ccccc1)N1CCN(c2ccccn2)CC1,1,0.0,2019,2019,1
EXT_00459,HCULHXVLYCNDEI-QKRXBBJISA-N,CHEMBL4065448,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cncnc3)ccc1C[C@]21CC[C@@H](OC)CC1,C1=NC2(CO1)c1cc(-c3cncnc3)ccc1CC21CCCCC1,1,0.0,2018,2018,1
EXT_00460,HCUYMFWFASKLTP-UHFFFAOYSA-N,CHEMBL4782180,Oc1ccccc1-c1nnc(N2CCN(c3ccccn3)CC2)o1,c1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)cc1,1,0.0,2019,2019,1
EXT_00461,HDKKEPJHRYPLPT-COXIKBTRSA-N,CHEMBL6018938,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C#N)cn3)cc(F)c2F)CS1(=O)=O,O=S1(=O)CC(c2cccc(C=Cc3ccccn3)c2)N=CN1,4,0.2875,2021,2021,1
EXT_00462,HDQLIPWMAUVTNL-ZEOIWUETSA-N,CHEMBL4867976,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1ccc(C(=O)O)cc1,O=C(CCc1cccs1)NCCCNc1ccccc1,1,0.0,2021,2021,1
EXT_00463,HDTBYABTJXGAHX-UHFFFAOYSA-N,CHEMBL5559062,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccc(O)cc1,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1,1,0.0,2024,2024,1
EXT_00464,HDXNOXGBBUGQSX-YCRREMRBSA-N,CHEMBL5197518,COc1cc(/C=C/c2nnc(-c3ccc(OC(F)(F)F)cc3)o2)ccc1O,C(=Cc1nnc(-c2ccccc2)o1)c1ccccc1,2,1.5,2021,2021,1
EXT_00465,HENFIGCJZYPGHN-ZVSUQRSESA-N,CHEMBL6009196,C#CCOc1cnc(/C(F)=C/c2ccc(F)c([C@]34CN(c5ncccn5)C[C@H]3CSC(N)=N4)c2)cn1,C(=Cc1cnccn1)c1cccc(C23CN(c4ncccn4)CC2CSC=N3)c1,1,0.0,2023,2023,1
EXT_00466,HEQJVGJFFZGZOW-QPJJXVBHSA-N,CHEMBL5275941,COc1cc(O)c(C(=O)/C=C/c2ccc(F)cc2)cc1I,O=C(C=Cc1ccccc1)c1ccccc1,1,0.0,2021,2021,0
EXT_00467,HEUJXUTVZDSLGX-MEVIEEELSA-N,CHEMBL5909980,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(Cl)cn3)ccc2F)C(F)(F)S1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnccn3)c2)C1,2,0.8,2021,2021,1
EXT_00468,HFDHAAAQGHEMJE-NKUXOPIZSA-N,CHEMBL6029364,CCCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)[C@@]4(CF)CC[C@@H]3S4(=O)=O)c2)cn1,O=S1(=O)C2C=NC(c3cccc(C=Cc4cnccn4)c3)C1CC2,2,0.505,2021,2021,1
EXT_00469,HGCUNKCJWJZRCV-UHFFFAOYSA-N,CHEMBL5957562,Cc1cc(C2(c3cncnc3)N=C(N)N(C)C2=O)ccc1OC(F)F,O=C1NC=NC1(c1ccccc1)c1cncnc1,2,0.0,2021,2021,1
EXT_00470,HGMWSDRCFLAMIZ-INDJQTKRSA-N,CHEMBL4100832,[2H]C1([2H])OC(N)=N[C@]12c1cc(-c3cc(C#N)cc(OC)c3)ccc1C[C@]21CC[C@@H](OC)CC1,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,1,0.0,2018,2018,1
EXT_00471,HGMWSDRCFLAMIZ-OPXMRZJTSA-N,CHEMBL4084381,COc1cc(C#N)cc(-c2ccc3c(c2)[C@@]2(COC(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,C1=NC2(CO1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,1,0.0,2018,2018,1
EXT_00472,HGNSJVHZUPAHAE-GWSKSGCMSA-N,CHEMBL5925631,CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cnc(OCc4ncco4)cn3)ccc1F)N=C(N)S2,C(=Cc1cnc(OCc2ncco2)cn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00473,HHBVICWPVVUFCB-LFEOVITLSA-N,CHEMBL6007840,CC1(C)C(NC(=O)OCC2CCCC2)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC4CCCC4)cn3)ccc2F)CS1(=O)=O,O=C(NC1=NC(c2cccc(C=Cc3cnc(OCC4CCCC4)cn3)c2)CS(=O)(=O)C1)OCC1CCCC1,2,0.775,2021,2021,1
EXT_00474,HHNLYSCYFKASFN-UHFFFAOYSA-N,CHEMBL4761542,FC(F)(F)c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,c1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,1,0.0,2020,2020,1
EXT_00475,HHWKACYDEUTABY-UIEKRSGCSA-N,CHEMBL4866494,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1cc(C)cc(C(=O)O)c1,O=C(CCc1cccs1)NCCCNc1ccccc1,1,0.0,2021,2021,1
EXT_00476,HHXLHKBINLCCEK-UHFFFAOYSA-N,CHEMBL5877058,COC1CCC2(CC1)Cc1ccc(OCC(F)(F)F)cc1C21N=C(N)N(C)O1,C1=NC2(ON1)c1ccccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_00477,HIHITZUYLBWQEI-ACHIHNKUSA-N,CHEMBL4857933,CC(C)(C)c1ccc(CNC[C@H](O)[C@H](Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)cc1,O=C(NC(CCNCc1ccccc1)Cc1ccccc1)C(c1ccccc1)c1ccccc1,1,0.0,2021,2021,1
EXT_00478,HIJWTFPQZTUASK-UHFFFAOYSA-N,CHEMBL6190250,COC(=O)c1cc(C)cc2sc3cccc(OC)c3c12,c1ccc2c(c1)sc1ccccc12,1,0.0,2025,2025,1
EXT_00479,HIXWYRNDYHUKBR-UHFFFAOYSA-N,CHEMBL5803118,COCCOc1ccc2c(c1)C1(NC(=S)N(C)C1=O)C1(CCC(OC)CC1)C2,O=C1NC(=S)NC12c1ccccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_00480,HJACFGCPOYZABI-UHFFFAOYSA-N,CHEMBL5933780,COCCCSC1=NC2(C(=O)N1CCCOC)c1cc(CCC3CC3)ccc1CC21CCC(OC)CC1,O=C1NC=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,0
EXT_00482,HJRRATSHBYTWBD-XKUBVJQTSA-N,CHEMBL5754022,C#C[C@H](C)Oc1cnc(/C(F)=C/c2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,O=S1(=O)CC=NC(c2cccc(C=Cc3cnccn3)c2)C1,4,0.195,2021,2021,1
EXT_00483,HKMWURYHQXDLAG-NVAWJBEOSA-N,CHEMBL5886131,N#Cc1ccc(C#Cc2ccc(F)c([C@@]3(CF)N=C(N)S[C@@]4(/C=C/C(=O)N5CCOCC5)C[C@H]43)c2)cc1,O=C(C=CC12CC1C(c1cccc(C#Cc3ccccc3)c1)N=CS2)N1CCOCC1,1,0.0,2021,2021,1
EXT_00484,HLRCNUQGDVKCKX-YOFOPLKZSA-N,CHEMBL6019250,CCCC#Cc1ccc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)S[C@@]4(C(=O)NC)C[C@H]43)c2)nc1,C(=Cc1ccccn1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00485,HLXYTIWCONMVCO-GQRGEFGTSA-N,CHEMBL4790308,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CCC3)C[C@H]21,O=C(N1CCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,3,0.15,2019,2020,1
EXT_00486,HMMWZIDNPYYZHM-KRWDZBQOSA-N,CHEMBL4637181,C[C@@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)CCC(F)(F)C(N)=N1,O=C(Nc1cccc(C2CCCC=N2)c1)c1cnccn1,2,0.075,2020,2020,1
EXT_00488,HNPNURNUNFELEV-UHFFFAOYSA-N,CHEMBL6036551,COc1ccc(C2(c3ccc(F)cc3F)N=C(N)N(C)C2=O)cc1C,O=C1NC=NC1(c1ccccc1)c1ccccc1,1,0.0,2021,2021,0
EXT_00489,HOIGPFAVELSPMQ-FYSMJZIKSA-N,CHEMBL4530208,COc1ncc(CC2CCOCC2)c2c1C[C@]1(c3ccc(F)cc3F)N=C(N)SC[C@@H]1C2,C1=NC2(c3ccccc3)Cc3cncc(CC4CCOCC4)c3CC2CS1,2,0.3,2019,2019,1
EXT_00490,HONUCVPMRNACEL-ICRRLBEQSA-N,CHEMBL5858109,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3cc(F)c(C#N)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC(c2cccc(C=Cc3ccccn3)c2)N=CN1,2,0.84,2021,2021,1
EXT_00491,HOPJKOABRBTADP-RAALSFIWSA-N,CHEMBL4574502,C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ncc(NC(=O)c3ccc(OC(F)F)cn3)s2)CO1,O=C(Nc1cnc(C23COCCC2CSC=N3)s1)c1ccccn1,1,0.0,2019,2019,1
EXT_00492,HOQHGBYCOAWGHX-VQTJNVASSA-N,CHEMBL4440268,C[C@@]1(c2cc(NC(=O)c3nc4ccc(C#N)nc4s3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,O=C(Nc1cccc(C2COCC=N2)c1)c1nc2cccnc2s1,2,0.32,2019,2019,1
EXT_00493,HPFYCMCPLABMMZ-WLRWDXFRSA-N,CHEMBL4637358,NC1=N[C@@]2(c3cc(NC(=O)c4cnc(OCF)cn4)ccc3F)COCC[C@H]2CC1(F)F,O=C(Nc1cccc(C23COCCC2CCC=N3)c1)c1cnccn1,2,0.155,2020,2020,1
EXT_00494,HPOGOBXWTBVPBR-FLYZOPQXSA-N,CHEMBL6050967,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC4CCCC4)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3cnc(OCC4CCCC4)cn3)c2)C1,2,0.475,2021,2021,1
EXT_00495,HPWHBXBGZYSHGZ-JYWRCUDFSA-N,CHEMBL5886132,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C#N)cc3)ccc2F)CS1(=O)=O,O=S1(=O)CC(c2cccc(C=Cc3ccccc3)c2)N=CN1,2,0.19,2021,2021,1
EXT_00496,HQNQQPWBCXNWHL-UHFFFAOYSA-N,CHEMBL4445450,COc1cccc(-c2cccc(C3(c4ccccc4)N=C(N)N(C)C3=O)c2)c1F,O=C1NC=NC1(c1ccccc1)c1cccc(-c2ccccc2)c1,1,0.0,2019,2019,1
EXT_00497,HQZGMGTXHGXLEA-UQQCTONMSA-N,CHEMBL5784565,C[C@@H]1COc2nc(/C(F)=C/c3ccc(F)c([C@]4(C)CS(=O)(=O)N(C)C(N)=N4)c3)ncc2O1,O=S1(=O)CC(c2cccc(C=Cc3ncc4c(n3)OCCO4)c2)N=CN1,2,0.16,2021,2021,1
EXT_00499,HRNZSFVTHWIMHE-UHFFFAOYSA-N,CHEMBL5170123,CC1c2cc(Oc3ccccc3)ccc2N=C(N)N1CCCC(=O)N(Cc1cnn(C)c1)C1CCCCC1,O=C(CCCN1C=Nc2ccc(Oc3ccccc3)cc2C1)N(Cc1cn[nH]c1)C1CCCCC1,2,0.215,2022,2022,1
EXT_00500,HRXNXBJPPPFSBG-CPYXBQISSA-N,CHEMBL6007924,CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(C(F)(F)F)cn3)ccc2F)CS1(=O)=O,O=S1(=O)CC=NC(c2cccc(C=Cc3ccccn3)c2)C1,2,0.05,2021,2021,1
EXT_00501,HRZWCCZSHXFKMY-JNAXZKDPSA-N,CHEMBL5822347,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(C(F)(F)F)cn3)ccc2F)[C@H]2COCC[C@H]2O1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1ccccn1,1,0.0,2023,2023,1
EXT_00502,HSPQJQFVTHHXMB-QGMBQPNBSA-N,CHEMBL6172404,COC(=O)c1ccc(/C=N/NC(=O)c2ccc(Cl)nc2)cc1,O=C(NN=Cc1ccccc1)c1cccnc1,1,0.0,2024,2024,1
EXT_00503,HSRNSTPKAZVUJH-UHFFFAOYSA-N,CHEMBL4291231,CN(C)Cc1ccccc1-c1ccc(NCCN2CCCCC2)c(OCCN2CCCCC2)c1,c1ccc(-c2ccc(NCCN3CCCCC3)c(OCCN3CCCCC3)c2)cc1,2,0.035,2018,2018,1
EXT_00505,HTHVPNAIXANCLW-ASZXEFKXSA-N,CHEMBL5984696,C[C@@H]1C[C@H]2OC(N)=N[C@](CF)(c3cc(NC(=O)c4cnc(C(F)F)cn4)ccc3F)[C@H]2CO1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1cnccn1,1,0.0,2023,2023,1
EXT_00506,HTPFPRVDRUGUKK-WSXGSKLPSA-N,CHEMBL5944430,CC[C@H]1C[C@@]2(CC[C@@H]1OC)Cc1ccc(C#N)cc1[C@]21NC(=S)N(C[C@H]2CCCO2)C1=O,O=C1N(CC2CCCO2)C(=S)NC12c1ccccc1CC21CCCCC1,1,0.0,2018,2018,1
EXT_00507,HTWGSKFBVHVNKM-UHFFFAOYSA-N,CHEMBL5954877,COC1CCC2(CC1)Cc1cc(F)c(C#CC3CC3)cc1C21NC(=S)N(C)C1=O,O=C1NC(=S)NC12c1cc(C#CC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_00508,HUGJYJYCKIZHPF-ZDDLIGRPSA-N,CHEMBL5912771,C[C@@H]1C[C@H]2OC(N)=N[C@](CF)(c3cc(NC(=O)c4cnc(OC(F)F)cn4)ccc3F)[C@H]2CO1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1cnccn1,1,0.0,2023,2023,1
EXT_00510,HUYMMLBCNOXXQM-PLLJPQRWSA-N,CHEMBL5762814,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3ncc(C#N)s3)ccc1F)N=C(N)S2,C(=Cc1nccs1)c1cccc(C2N=CSC3CC32)c1,1,0.0,2019,2019,1
EXT_00511,HVFKKNBENQFRKJ-RSNZTBBNSA-N,CHEMBL4443976,C/C(=C\CC/C(C)=C/Cc1cc(C(=O)O)ccc1O)CC/C=C(\C)CC/C=C(\C)C(=O)O,c1ccccc1,1,0.0,2019,2019,0
EXT_00512,HVMRBCNORJDLCW-IBGZPJMESA-N,CHEMBL3937515,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c2)cn1,O=C(Nc1cccc(C2CS(=O)(=O)CC=N2)c1)c1cnccn1,1,0.0,2022,2022,1
EXT_00513,HVNBQUXLGOJYJX-UHFFFAOYSA-N,CHEMBL5739747,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(SCc2ccc(F)cn2)N(Cc2ccc(F)cn2)C1=O,O=C1N(Cc2ccccn2)C(SCc2ccccn2)=NC12c1cc(CCC3CC3)ccc1CC21CCCCC1,1,0.0,2019,2019,1
EXT_00514,HWDZHFHEYVMTKZ-UHFFFAOYSA-N,CHEMBL5287982,COc1ccc(NCC2CCN(Cc3ccccc3)CC2)cc1OC,c1ccc(CN2CCC(CNc3ccccc3)CC2)cc1,1,0.0,2021,2021,1
EXT_00515,HXDQMGCDIOQLMB-LDADJPATSA-N,CHEMBL4174503,Oc1ccc(/C=N/CCn2ccc3ccccc32)c(O)c1,C(=NCCn1ccc2ccccc21)c1ccccc1,2,0.06,2018,2018,1
EXT_00516,HYFDUAZKGHOXSC-YFPHVNJUSA-N,CHEMBL5942806,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3Cc4ccccc4C3)C[C@H]21,O=C(N1Cc2ccccc2C1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_00517,HYKLTZROXWXWJK-UHFFFAOYSA-N,CHEMBL5944580,CN1C(=O)C2(NC1=S)c1cc(OCC3CC3)ccc1CC21CCc2ccccc2CC1,O=C1NC(=S)NC12c1cc(OCC3CC3)ccc1CC21CCc2ccccc2CC1,1,0.0,2019,2019,1
EXT_00518,HYNJCTRLWODCLC-LUQKVYGDSA-N,CHEMBL5954331,Cc1cc(C(F)(F)F)cnc1C(=O)Nc1ccc(F)c([C@@]2(CF)N=C(N)O[C@@H]3CCOC[C@@H]32)c1,O=C(Nc1cccc(C2N=COC3CCOCC32)c1)c1ccccn1,1,0.0,2023,2023,1
EXT_00519,HYPSDGXEQHBLNJ-UHFFFAOYSA-N,CHEMBL5788962,CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCC(NCC(F)(F)F)CC1,C1=NC2(ON1)c1cc(-c3ccccc3)ccc1CC21CCCCC1,2,0.035,2019,2019,0
EXT_00520,HYRSOCCYHCESGJ-RBUKOAKNSA-N,CHEMBL5073160,C[C@@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,1,0.0,2021,2021,0
EXT_00521,HYUOULLGMKCVMR-CWFSZBLJSA-N,CHEMBL4456863,COC[C@]12C[C@H]1[C@@](C)(c1cc(NC(=O)c3ccc(Cl)cn3)cc(F)c1F)N=C(N)S2,O=C(Nc1cccc(C2N=CSC3CC32)c1)c1ccccn1,2,0.0,2020,2020,1
EXT_00522,HZSJWAZXBGFOMU-UHFFFAOYSA-N,CHEMBL6055269,CN1C(=O)C2(N=C1NC(=O)OC(C)(C)C)c1cc(Br)ccc1CC21CCc2ccccc2CC1,O=C1NC=NC12c1ccccc1CC21CCc2ccccc2CC1,2,0.12,2019,2019,0
EXT_00523,HZZFSMGJPIYQAR-KHTKAAKSSA-N,CHEMBL6005884,CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C(F)=C/c3ccc(C#N)cc3)ccc1F)N=C(N)S2,C(=Cc1cccc(C2N=CSC3CC32)c1)c1ccccc1,2,0.0,2019,2019,1
EXT_00524,IAWXEYRMEHILFM-NKUXOPIZSA-N,CHEMBL5758223,COCCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)[C@@]4(CF)CC[C@@H]3S4(=O)=O)c2)cn1,O=S1(=O)C2C=NC(c3cccc(C=Cc4cnccn4)c3)C1CC2,2,0.13,2021,2021,1
EXT_00525,IAXAQFVGKSUSJS-UHFFFAOYSA-N,CHEMBL5855964,CN1C(=O)C(c2cc(F)cc(F)c2)(c2ccc(F)c(F)c2)N=C1N,O=C1NC=NC1(c1ccccc1)c1ccccc1,1,0.0,2021,2021,0
EXT_00526,IBCQSCQCHMWVKS-SILLCRNTSA-N,CHEMBL6142321,C/C=C1\SC(=O)N(CNc2nc(-c3cc(Cl)cs3)c(Nc3ccc(S(N)(=O)=O)cc3)s2)C1=O,C=C1SC(=O)N(CNc2nc(-c3cccs3)c(Nc3ccccc3)s2)C1=O,1,0.0,2025,2025,1
EXT_00527,IBEPMPMHRMTCKS-JHOUSYSJSA-N,CHEMBL5411166,COc1cccc(C(C)(C)NC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCN(CC(C)(C)C)C(=O)c3cccc(c3)C(=O)N2)c1,O=C1NCCCCOc2cccc(c2)CC(CCNCc2ccccc2)NC(=O)c2cccc1c2,1,0.0,2023,2023,1
EXT_00528,IBPGEEKFYIPLRV-SFHVURJKSA-N,CHEMBL4550000,CN1C[C@@](C)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)N=C(N)C1=O,O=C1C=NC(c2cccc(NC(=O)c3ccccn3)c2)CN1,2,0.04,2019,2019,0
EXT_00529,IBRIMKZFABBPMR-UHFFFAOYSA-N,CHEMBL6016095,NC(=S)c1ccc(C(=O)Nc2cccc(C3(CF)COCC(N)=N3)n2)nc1.O=C(O)C(F)(F)F,O=C(Nc1cccc(C2COCC=N2)n1)c1ccccn1,1,0.0,2018,2018,0
EXT_00530,IBWXJAVCODUFQB-GVZVELPGSA-N,CHEMBL5885986,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@@H](O)C3)C[C@H]21,O=C(N1CCCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_00531,IBWXJAVCODUFQB-SBPSGRQOSA-N,CHEMBL5906022,C[C@]1(c2cc(/C=C(\F)c3ccc(C#N)cn3)ccc2F)N=C(N)S[C@@]2(C(=O)N3CC[C@H](O)C3)C[C@H]21,O=C(N1CCCC1)C12CC1C(c1cccc(C=Cc3ccccn3)c1)N=CS2,1,0.0,2019,2019,1
EXT_00532,ICCXUMYFLMOMOC-BXIWPEDZSA-N,CHEMBL6046243,CN1C(N)=N[C@](C)(c2cc(/C=C(\F)c3ccc(Br)cn3)cc(F)c2F)CS1(=O)=O,O=S1(=O)CC(c2cccc(C=Cc3ccccn3)c2)N=CN1,2,0.14,2021,2021,1
EXT_00533,ICJLVEDZUWXKMG-JLFJFYKSSA-N,CHEMBL4879047,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1ccc(C(C)(C)C)cc1,O=C(CCc1cccs1)NCCCNc1ccccc1,1,0.0,2021,2021,1
EXT_00534,ICJYNQVYBWGPSY-KRWDZBQOSA-N,CHEMBL4127807,NC1=N[C@@](c2cccc(NC(=O)c3ccc(Br)cn3)c2)(C(F)F)COC1,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,2,0.2,2018,2018,0
EXT_00535,ICOMXKVTPPPFIC-UHFFFAOYSA-N,CHEMBL4290806,CN(C)Cc1ccccc1-c1ccc(NCCCCN2CCCCC2)c(OCCN2CCCCC2)c1,c1ccc(-c2ccc(NCCCCN3CCCCC3)c(OCCN3CCCCC3)c2)cc1,2,0.015,2018,2018,1
EXT_00536,IDAAKRHOHXIXRL-UHFFFAOYSA-N,CHEMBL5794140,CCCC1CC(C2(C3=CC(C)=C(OC(F)F)C(C)C3)N=C(N)N(C)C2=O)CCN1C,O=C1NC=NC1(C1=CC=CCC1)C1CCNCC1,1,0.0,2021,2021,1
EXT_00537,IENHUNDDRIGOLX-NHCUHLMSSA-N,CHEMBL5084928,C[C@@]1(S(C)(=O)=O)CC[C@@](CF)(c2cc(NC(=O)c3cc4c(cn3)OCO4)ccc2F)N=C1N,O=C(Nc1cccc(C2CCCC=N2)c1)c1cc2c(cn1)OCO2,2,0.34,2021,2021,1
